customer,state,gender,education,customer_lifetime_value,income,monthly_premium_auto,number_of_open_complaints,policy_type,vehicle_class,total_claim_amount,st,customer lifetime value,monthly premium auto,number of open complaints,total claim amount,policy type,vehicle class
XN90861,Arizona,F,Bachelor,,71560,,,,,,,5534.576395,69.0,0,178.700204,Personal Auto,Two-Door Car
WS84995,Nevada,M,Master,,0,,,,,,,9202.638441,80.0,0,384.0,Personal Auto,Four-Door Car
ZZ49347,Oregon,M,High School or Below,,72421,,,,,,,2592.437797,65.0,0,312.0,Personal Auto,Four-Door Car
XX85323,Arizona,F,Master,,54702,,,,,,,8019.856041,199.0,0,955.2,Personal Auto,SUV
JO64487,California,F,High School or Below,,0,,,,,,,6943.741598,76.0,5,547.2,Special Auto,Four-Door Car
TO55363,Oregon,F,High School or Below,,57335,,,,,,,13367.86562,67.0,0,407.887715,Personal Auto,Two-Door Car
UE67791,Arizona,M,College,,0,,,,,,,5885.335302,67.0,3,482.4,Personal Auto,Two-Door Car
JN69287,California,M,High School or Below,,35033,,,,,,,3479.760165,87.0,0,490.638202,Personal Auto,Two-Door Car
AT55072,Arizona,M,College,,65733,,,,,,,9103.8997,113.0,0,684.948527,Personal Auto,Four-Door Car
LV34368,California,M,Bachelor,,0,,,,,,,4813.284447,69.0,0,472.611522,Special Auto,Four-Door Car
QU40939,Arizona,F,College,,0,,,,,,,9575.7578,88.0,0,633.6,Personal Auto,Four-Door Car
IP94270,Arizona,F,Master,,16181,,,,,,,13736.1325,181.0,0,1261.319869,Personal Auto,SUV
KW33804,Nevada,M,High School or Below,,86180,,,,,,,8090.884414,69.0,4,48.051339,Personal Auto,Four-Door Car
IA42992,Arizona,M,High School or Below,,36881,,,,,,,8267.119555,104.0,0,499.2,Special Auto,SUV
CZ19025,Oregon,F,High School or Below,,47888,,,,,,,2489.16729,64.0,1,545.083116,Personal Auto,Four-Door Car
EN54716,Oregon,F,Doctor,,21986,,,,,,,2395.57,63.0,0,333.696228,Personal Auto,Two-Door Car
UF27940,Washington,F,College,,47199,,,,,,,3863.309585,100.0,3,480.0,Corporate Auto,SUV
QD36118,Oregon,F,College,,0,,,,,,,5173.485319,69.0,0,331.2,Personal Auto,Four-Door Car
XI52305,California,M,Bachelor,,86305,,,,,,,4984.618655,62.0,0,80.73124,Personal Auto,Four-Door Car
HZ25580,Washington,F,High School or Below,,39062,,,,,,,2396.192355,61.0,0,346.991025,Corporate Auto,Two-Door Car
JY97451,California,F,College,,16976,,,,,,,2631.87754,69.0,0,238.952528,Personal Auto,Four-Door Car
US78266,California,F,High School or Below,,0,,,,,,,6993.838856,65.0,2,468.0,Corporate Auto,Four-Door Car
SX25962,Arizona,M,College,,83283,,,,,,,15055.53836,193.0,1,273.702709,Personal Auto,Luxury Car
XQ12791,California,M,High School or Below,,41972,,,,,,,3401.881747,86.0,0,691.709371,Personal Auto,Four-Door Car
EU59853,California,M,College,,34080,,,,,,,4126.61326,107.0,1,220.644418,Personal Auto,Four-Door Car
QR21417,California,F,Bachelor,,0,,,,,,,4462.997006,73.0,3,350.4,Corporate Auto,Two-Door Car
CI27304,California,M,College,,40269,,,,,,,9320.090224,81.0,2,329.980754,Personal Auto,Four-Door Car
WJ52097,Oregon,F,Bachelor,,61894,,,,,,,3663.740198,91.0,0,436.8,Corporate Auto,Four-Door Car
FT65961,California,F,College,,23300,,,,,,,4962.208409,63.0,1,339.906034,Corporate Auto,Four-Door Car
DP87594,Oregon,F,Bachelor,,66023,,,,,,,2816.758764,70.0,0,265.629611,Personal Auto,Two-Door Car
KP96020,Arizona,F,Bachelor,,39660,,,,,,,4330.769101,107.0,0,416.8496,Corporate Auto,Sports Car
HQ15974,Nevada,F,College,,0,,,,,,,8262.879764,76.0,1,32.508635,Personal Auto,Four-Door Car
VE98553,Oregon,M,Bachelor,,60466,,,,,,,4666.643522,117.0,0,784.186389,Personal Auto,Four-Door Car
ME44353,Oregon,F,College,,32848,,,,,,,5876.054314,74.0,0,250.454012,Personal Auto,Four-Door Car
AE62631,Oregon,M,Bachelor,,20662,,,,,,,8427.723769,72.0,0,373.324673,Personal Auto,Two-Door Car
GX29162,Arizona,F,High School or Below,,64985,,,,,,,13023.9329,108.0,0,16.425514,Personal Auto,Two-Door Car
LY69932,Oregon,M,High School or Below,,68022,,,,,,,8209.59982,103.0,0,494.4,Personal Auto,Sports Car
YY74036,California,M,College,,72834,,,,,,,2464.238061,65.0,3,91.941259,Corporate Auto,Four-Door Car
DP92488,Washington,F,Doctor,,74592,,,,,,,2727.520769,67.0,0,321.6,Personal Auto,Two-Door Car
FO74055,California,F,College,,73938,,,,,,,3086.013544,76.0,0,53.095599,Personal Auto,Two-Door Car
GT97121,California,M,College,,15999,,,,,,,22067.728,83.0,0,398.4,Personal Auto,Four-Door Car
VF83291,Oregon,F,College,,0,,,,,,,4836.054291,69.0,0,632.081402,Personal Auto,Four-Door Car
OU76593,Oregon,M,College,,0,,,,,,,6912.03963,96.0,0,460.8,Personal Auto,Four-Door Car
HO40387,California,M,Master,,0,,,,,,,2570.761765,72.0,3,345.6,Personal Auto,Two-Door Car
GR37045,Nevada,F,Bachelor,,0,,,,,,,2991.696011,80.0,0,576.0,Corporate Auto,Four-Door Car
KZ84621,Nevada,F,High School or Below,,62375,,,,,,,8253.266591,103.0,1,411.228571,Personal Auto,SUV
FR82361,Arizona,M,Doctor,,61427,,,,,,,10477.77713,88.0,0,422.4,Personal Auto,Four-Door Car
UM14883,California,M,High School or Below,,64396,,,,,,,16373.7273,103.0,0,355.409311,Special Auto,SUV
UX32931,California,F,College,,49312,,,,,,,5184.94945,65.0,1,230.104769,Corporate Auto,Four-Door Car
QA68548,California,F,High School or Below,,0,,,,,,,10634.83711,61.0,0,292.8,Personal Auto,Two-Door Car
QV40364,California,F,High School or Below,,28513,,,,,,,15114.40241,100.0,1,480.0,Personal Auto,SUV
TY87896,California,M,High School or Below,,0,,,,,,,11875.89915,108.0,0,518.4,Personal Auto,SUV
CV75841,California,M,College,,97321,,,,,,,4369.496687,110.0,0,74.744643,Personal Auto,Four-Door Car
YO62357,California,F,College,,58839,,,,,,,7432.856752,65.0,3,18.965718,Personal Auto,Two-Door Car
YN19139,Nevada,M,High School or Below,,0,,,,,,,2558.762931,72.0,0,518.4,Corporate Auto,Four-Door Car
PE63707,Nevada,M,Bachelor,,88567,,,,,,,5452.171237,67.0,0,321.6,Personal Auto,Four-Door Car
NS74173,Nevada,M,College,,91646,,,,,,,2968.077571,74.0,0,57.678779,Corporate Auto,Two-Door Car
ZI73222,California,M,High School or Below,,0,,,,,,,15700.28436,211.0,0,1012.8,Personal Auto,Luxury SUV
AC24378,Arizona,F,High School or Below,,48552,,,,,,,7477.176362,94.0,0,262.746281,Corporate Auto,Four-Door Car
XR71687,Oregon,M,Bachelor,,31485,,,,,,,9407.452895,118.0,0,294.905685,Personal Auto,SUV
GJ70481,Arizona,M,High School or Below,,0,,,,,,,4428.038374,64.0,0,628.801638,Personal Auto,Four-Door Car
JI94264,Arizona,M,College,,16511,,,,,,,10053.55227,135.0,0,972.0,Personal Auto,SUV
YI95434,California,F,College,,51020,,,,,,,2907.898828,73.0,0,350.4,Personal Auto,Four-Door Car
RL34830,California,M,College,,43838,,,,,,,7644.763153,97.0,0,465.6,Corporate Auto,Four-Door Car
CA96568,Oregon,M,College,,0,,,,,,,9709.746073,133.0,0,827.085431,Corporate Auto,SUV
UO16539,Washington,M,Bachelor,,22454,,,,,,,8439.615236,110.0,2,556.097027,Personal Auto,SUV
NP18074,Arizona,F,Bachelor,,57933,,,,,,,4209.682602,105.0,0,533.255723,Personal Auto,SUV
TW45475,Nevada,M,College,,0,,,,,,,8556.418397,124.0,3,595.2,Personal Auto,SUV
CM66204,Arizona,F,College,,26335,,,,,,,26770.44534,113.0,1,355.818306,Personal Auto,SUV
DX80961,Arizona,F,Bachelor,,85322,,,,,,,16265.58682,134.0,0,735.491986,Personal Auto,SUV
JZ15681,California,M,High School or Below,,37843,,,,,,,3624.901612,92.0,0,354.455466,Personal Auto,Four-Door Car
ZZ31825,Oregon,M,Bachelor,,0,,,,,,,2519.918897,67.0,0,482.4,Personal Auto,Four-Door Car
TF77410,Arizona,M,College,,74730,,,,,,,4819.183706,61.0,0,421.235276,Personal Auto,Four-Door Car
HI16452,Oregon,M,High School or Below,,0,,,,,,,3028.780121,94.0,1,483.881752,Special Auto,Four-Door Car
CW98845,Oregon,M,Bachelor,,0,,,,,,,2316.796105,64.0,0,307.2,Personal Auto,Four-Door Car
NI99807,Oregon,M,College,,28432,,,,,,,13869.92705,118.0,0,612.300581,Personal Auto,SUV
QL45827,Washington,F,College,,71210,,,,,,,25807.063,214.0,1,1027.2,Personal Auto,Luxury Car
GU60969,Arizona,M,Bachelor,,19581,,,,,,,2342.01381,67.0,0,321.6,Corporate Auto,Four-Door Car
FS67103,Oregon,M,Bachelor,,0,,,,,,,2747.771656,80.0,0,576.0,Special Auto,Two-Door Car
FQ24929,Oregon,M,Master,,56005,,,,,,,5479.555081,68.0,1,326.4,Personal Auto,Four-Door Car
YA12007,California,F,College,,0,,,,,,,9199.539814,80.0,0,572.847549,Personal Auto,Four-Door Car
EW46828,Arizona,M,High School or Below,,23671,,,,,,,8060.161694,69.0,0,331.2,Personal Auto,Four-Door Car
YP67379,Arizona,M,High School or Below,,22244,,,,,,,6686.128629,84.0,0,114.815893,Personal Auto,Four-Door Car
KH16079,Washington,F,High School or Below,,0,,,,,,,4709.52218,66.0,0,470.576119,Personal Auto,Four-Door Car
SJ87277,Arizona,M,High School or Below,,75329,,,,,,,2685.425957,67.0,0,45.905292,Corporate Auto,Four-Door Car
DW14769,Arizona,F,High School or Below,,0,,,,,,,3920.511337,108.0,1,525.392239,Personal Auto,Two-Door Car
CN13435,California,F,College,,44369,,,,,,,5493.698779,68.0,0,185.291566,Personal Auto,Four-Door Car
KO95143,California,M,High School or Below,,37910,,,,,,,8521.738901,108.0,0,518.4,Personal Auto,Four-Door Car
GT66241,California,M,High School or Below,,0,,,,,,,2414.072446,71.0,0,511.2,Personal Auto,Four-Door Car
PP97061,Nevada,F,College,,40864,,,,,,,4282.947971,109.0,1,166.937747,Personal Auto,SUV
KP97208,Oregon,F,College,,94846,,,,,,,5918.330563,73.0,0,305.031114,Corporate Auto,Two-Door Car
SB24397,California,M,High School or Below,,96306,,,,,,,7519.133631,95.0,1,185.355353,Personal Auto,Four-Door Car
EM32982,Arizona,F,Doctor,,53519,,,,,,,4472.334422,111.0,0,520.036279,Corporate Auto,SUV
LB97434,Arizona,M,Bachelor,,50648,,,,,,,5531.627731,69.0,1,331.2,Personal Auto,Two-Door Car
RR37715,Oregon,M,Bachelor,,64692,,,,,,,8435.176463,70.0,0,336.0,Corporate Auto,Two-Door Car
TC81636,Arizona,M,High School or Below,,0,,,,,,,10196.1106,100.0,0,720.0,Corporate Auto,SUV
IC55961,Arizona,F,High School or Below,,0,,,,,,,20552.62128,187.0,1,1430.336183,Corporate Auto,Luxury SUV
HR48520,Oregon,M,Bachelor,,0,,,,,,,3915.798108,109.0,0,784.8,Personal Auto,SUV
VI42566,Oregon,M,Master,,49311,,,,,,,6010.502178,74.0,0,355.2,Personal Auto,Four-Door Car
NU84299,Arizona,M,High School or Below,,71126,,,,,,,2854.114491,71.0,0,324.739746,Personal Auto,Four-Door Car
RT63209,California,F,Master,,74284,,,,,,,5994.255419,74.0,0,268.130863,Personal Auto,Four-Door Car
AM52614,Oregon,F,Bachelor,,41402,,,,,,,4477.45201,119.0,4,571.2,Personal Auto,Sports Car
UO40192,Nevada,M,High School or Below,,79619,,,,,,,5544.909083,71.0,3,280.89705,Personal Auto,Four-Door Car
SD67101,Nevada,F,High School or Below,,25147,,,,,,,3600.934326,101.0,0,694.598288,Personal Auto,SUV
EW35231,Oregon,F,High School or Below,,56379,,,,,,,9934.865795,125.0,1,600.0,Corporate Auto,SUV
CT18212,California,F,Bachelor,,0,,,,,,,6874.84827,96.0,0,691.2,Personal Auto,Four-Door Car
YL91587,Arizona,M,High School or Below,,48911,,,,,,,2374.147419,61.0,0,292.8,Personal Auto,Two-Door Car
HS14476,Washington,M,College,,29723,,,,,,,9162.063169,80.0,0,20.985105,Personal Auto,Four-Door Car
DA28072,Arizona,F,Master,,21841,,,,,,,7380.086414,91.0,0,436.8,Corporate Auto,Four-Door Car
JO98946,Oregon,M,Bachelor,,31796,,,,,,,2655.996158,68.0,0,377.442796,Personal Auto,Four-Door Car
BA26944,Nevada,M,Bachelor,,0,,,,,,,7591.109246,105.0,0,504.0,Corporate Auto,SUV
AR47849,Nevada,F,Bachelor,,48567,,,,,,,5015.009472,130.0,0,624.0,Personal Auto,SUV
FO82261,Oregon,M,College,,66161,,,,,,,4603.975141,118.0,0,457.593764,Personal Auto,SUV
QO56662,Arizona,M,Master,,79751,,,,,,,2551.226692,63.0,0,392.235698,Personal Auto,Two-Door Car
UF74084,Arizona,M,Bachelor,,39469,,,,,,,5641.35916,71.0,0,315.560161,Personal Auto,Two-Door Car
OX75108,Arizona,F,Master,,44305,,,,,,,5463.913828,67.0,0,214.772284,Personal Auto,Four-Door Car
QG25195,Oregon,F,Bachelor,,0,,,,,,,4866.647452,68.0,0,444.030724,Personal Auto,Four-Door Car
HT50748,Oregon,F,Doctor,,38893,,,,,,,2779.85389,69.0,0,279.960213,Personal Auto,Two-Door Car
HC42288,California,F,College,,39187,,,,,,,4563.018085,118.0,1,566.4,Corporate Auto,SUV
TC69546,Arizona,M,College,,70341,,,,,,,14376.55039,179.0,0,253.511935,Personal Auto,SUV
GJ63345,Arizona,F,Bachelor,,0,,,,,,,2279.747148,64.0,0,460.8,Personal Auto,Four-Door Car
RK45396,California,M,Bachelor,,0,,,,,,,5380.316469,73.0,0,350.4,Corporate Auto,Four-Door Car
YA71207,California,F,High School or Below,,30090,,,,,,,8708.27928,73.0,0,329.517492,Corporate Auto,Two-Door Car
FK95213,California,F,Master,,49673,,,,,,,18611.45356,232.0,0,1021.654003,Personal Auto,Luxury SUV
MC53402,Washington,M,College,,0,,,,,,,2215.912948,66.0,0,389.944994,Personal Auto,Two-Door Car
VU18023,California,F,High School or Below,,0,,,,,,,7780.903354,70.0,0,504.0,Personal Auto,Four-Door Car
VN37592,Arizona,M,High School or Below,,50332,,,,,,,2860.864563,72.0,0,345.6,Personal Auto,Four-Door Car
KL58949,California,M,Bachelor,,70190,,,,,,,5577.942343,71.0,0,15.169017,Corporate Auto,Two-Door Car
KU14261,Arizona,F,Master,,38179,,,,,,,7268.096004,90.0,1,374.716271,Personal Auto,Four-Door Car
RL97327,Washington,M,Bachelor,,0,,,,,,,4060.956163,115.0,1,699.823461,Personal Auto,Four-Door Car
TO60700,Washington,F,Bachelor,,25859,,,,,,,7813.411572,74.0,0,355.2,Special Auto,Four-Door Car
CR33417,Washington,F,Master,,36529,,,,,,,4762.156975,118.0,0,255.005116,Personal Auto,SUV
ZK90062,Arizona,M,Bachelor,,67588,,,,,,,14166.20344,118.0,0,566.4,Personal Auto,Sports Car
JP44710,Nevada,M,High School or Below,,0,,,,,,,4354.398727,121.0,0,871.2,Personal Auto,SUV
RR93140,California,F,College,,81565,,,,,,,2880.348532,71.0,0,190.642833,Personal Auto,Four-Door Car
HW56522,Arizona,M,Bachelor,,35322,,,,,,,19185.0725,244.0,0,76.826503,Personal Auto,Luxury Car
LR27773,California,F,Bachelor,,43671,,,,,,,5329.075482,67.0,0,190.649902,Corporate Auto,Four-Door Car
CT88432,Arizona,F,Bachelor,,58682,,,,,,,4883.805481,61.0,0,206.810286,Corporate Auto,Four-Door Car
OK86731,Oregon,M,College,,44230,,,,,,,4510.194071,114.0,0,738.222494,Personal Auto,Sports Car
GB75821,Oregon,M,Bachelor,,40269,,,,,,,15304.51777,193.0,0,926.4,Personal Auto,Luxury SUV
KL48832,Nevada,F,College,,31756,,,,,,,5237.935672,66.0,0,160.855921,Corporate Auto,Four-Door Car
CA54112,Nevada,M,Doctor,,47725,,,,,,,15119.55539,63.0,0,142.205246,Personal Auto,Two-Door Car
VC43751,Arizona,F,Bachelor,,38684,,,,,,,5860.01804,74.0,0,376.760016,Personal Auto,Two-Door Car
BC87551,California,F,High School or Below,,36301,,,,,,,32306.28587,118.0,0,647.954067,Corporate Auto,SUV
TD58354,Nevada,M,High School or Below,,0,,,,,,,4655.392106,67.0,0,482.4,Personal Auto,Four-Door Car
XM19715,Oregon,F,College,,22268,,,,,,,5326.501981,67.0,0,294.803913,Personal Auto,Two-Door Car
KH19280,Arizona,F,College,,50037,,,,,,,6513.612638,81.0,0,303.384527,Special Auto,Four-Door Car
GE50763,Washington,M,Bachelor,,0,,,,,,,3491.741616,104.0,0,748.8,Corporate Auto,Four-Door Car
VW63894,California,M,Master,,75740,,,,,,,7870.360084,98.0,0,46.702524,Personal Auto,Four-Door Car
YX36936,Arizona,M,College,,39621,,,,,,,4274.618943,109.0,1,25.292113,Corporate Auto,SUV
AF49625,Oregon,F,Bachelor,,75838,,,,,,,7189.106255,90.0,0,428.907968,Corporate Auto,Two-Door Car
QN30162,Oregon,F,Bachelor,,11885,,,,,,,11315.20373,101.0,0,484.8,Special Auto,Four-Door Car
UI21548,California,F,High School or Below,,29444,,,,,,,2480.529264,63.0,0,302.4,Personal Auto,Two-Door Car
IN52645,Oregon,F,High School or Below,,64371,,,,,,,7344.836277,181.0,0,868.8,Personal Auto,SUV
CQ76030,Oregon,M,High School or Below,,26514,,,,,,,6974.922464,91.0,0,655.2,Personal Auto,Four-Door Car
BW94308,Washington,F,High School or Below,,92766,,,,,,,20096.89337,71.0,0,379.029102,Personal Auto,Two-Door Car
PP39078,California,F,College,,31504,,,,,,,5623.611187,71.0,0,340.8,Special Auto,Four-Door Car
LM86393,Oregon,F,High School or Below,,98680,,,,,,,2828.095211,72.0,2,345.6,Personal Auto,Four-Door Car
NB81923,Washington,F,College,,0,,,,,,,7294.492993,113.0,2,733.737214,Personal Auto,Sports Car
SZ61347,California,M,College,,76927,,,,,,,5583.575264,138.0,0,114.743547,Personal Auto,SUV
VM53683,Nevada,F,Bachelor,,78804,,,,,,,25763.41423,71.0,0,389.636991,Personal Auto,Four-Door Car
BA38428,Arizona,M,High School or Below,,73168,,,,,,,5639.941974,70.0,0,425.800112,Corporate Auto,Four-Door Car
FX80133,California,F,Master,,48569,,,,,,,4576.759564,114.0,0,434.7579,Personal Auto,Four-Door Car
MT41386,Washington,M,Bachelor,,84768,,,,,,,2875.43239,72.0,0,110.484661,Personal Auto,Two-Door Car
KV53202,California,F,High School or Below,,0,,,,,,,3031.399321,86.0,0,619.2,Corporate Auto,Two-Door Car
DB79694,Arizona,F,High School or Below,,57693,,,,,,,5979.724161,76.0,0,547.2,Corporate Auto,Four-Door Car
VY75186,California,M,College,,0,,,,,,,2242.244448,65.0,0,85.612463,Personal Auto,Four-Door Car
IR57729,California,M,High School or Below,,46593,,,,,,,16547.63728,70.0,0,129.151543,Corporate Auto,Two-Door Car
FG16885,Arizona,M,College,,0,,,,,,,15814.74557,146.0,0,1055.43784,Personal Auto,SUV
NW21079,Washington,F,Master,,67163,,,,,,,4879.384813,61.0,2,33.192803,Personal Auto,Two-Door Car
FR81224,Oregon,M,Master,,89205,,,,,,,5494.87251,68.0,0,165.523154,Personal Auto,Two-Door Car
YK92213,Oregon,M,Doctor,,0,,,,,,,5060.303189,138.0,0,570.777441,Personal Auto,Sports Car
JV99867,California,F,Bachelor,,65448,,,,,,,11269.23099,94.0,0,451.2,Special Auto,Four-Door Car
TN66124,California,M,High School or Below,,77627,,,,,,,10552.87837,88.0,0,205.169178,Corporate Auto,Two-Door Car
NT78297,Oregon,F,Bachelor,,37695,,,,,,,7517.378484,96.0,0,460.8,Personal Auto,Two-Door Car
KG49115,California,F,College,,89411,,,,,,,6298.177143,78.0,0,116.237322,Personal Auto,Four-Door Car
WC77067,Nevada,M,College,,0,,,,,,,7821.945982,114.0,0,914.31553,Corporate Auto,SUV
DW62397,Oregon,F,Master,,10337,,,,,,,22806.46912,67.0,0,321.6,Personal Auto,Four-Door Car
GK67747,Washington,M,College,,10621,,,,,,,4386.277558,67.0,0,321.6,Special Auto,Four-Door Car
QM39493,California,M,High School or Below,,16711,,,,,,,3499.988408,91.0,1,580.622219,Personal Auto,Four-Door Car
JD11661,Oregon,F,College,,0,,,,,,,7528.092744,106.0,0,508.8,Personal Auto,SUV
PT73521,California,M,College,,42968,,,,,,,2732.613084,69.0,0,331.2,Personal Auto,Four-Door Car
TC99043,California,F,Master,,16181,,,,,,,13736.1325,181.0,0,1261.319869,Personal Auto,SUV
PY50779,Arizona,M,High School or Below,,85412,,,,,,,7060.212867,88.0,0,134.684555,Personal Auto,Four-Door Car
FK97285,California,F,High School or Below,,75774,,,,,,,3732.305945,92.0,1,441.6,Corporate Auto,Four-Door Car
JG12505,Nevada,F,Master,,26599,,,,,,,4064.182317,101.0,0,254.380731,Personal Auto,SUV
FX65946,Arizona,M,Bachelor,,34847,,,,,,,5754.746414,73.0,0,525.6,Personal Auto,Four-Door Car
OU88023,California,F,High School or Below,,0,,,,,,,8460.80939,115.0,0,552.0,Personal Auto,SUV
XN32623,Oregon,M,Bachelor,,85896,,,,,,,5638.150224,70.0,0,48.629646,Personal Auto,Four-Door Car
EV78251,Oregon,F,Doctor,,0,,,,,,,7163.540342,66.0,0,316.8,Personal Auto,Two-Door Car
HC80108,California,F,College,,43775,,,,,,,2803.796963,70.0,0,310.744656,Personal Auto,Four-Door Car
LG45661,Nevada,F,High School or Below,,0,,,,,,,20940.30306,67.0,0,482.4,Personal Auto,Four-Door Car
ZJ22132,Oregon,F,High School or Below,,42056,,,,,,,3130.67843,78.0,0,221.951098,Personal Auto,Four-Door Car
LG53863,Oregon,F,High School or Below,,13093,,,,,,,3741.570763,100.0,0,514.507039,Personal Auto,SUV
KR87696,California,F,College,,98278,,,,,,,3439.089657,85.0,0,367.577872,Personal Auto,Four-Door Car
LN44535,Washington,F,College,,44605,,,,,,,7284.445594,91.0,0,436.8,Personal Auto,Four-Door Car
FU63281,Arizona,M,Bachelor,,32365,,,,,,,5278.528037,67.0,0,193.147858,Personal Auto,Four-Door Car
KV17007,California,M,College,,82255,,,,,,,5680.276365,71.0,0,145.004323,Personal Auto,Four-Door Car
GR42174,Oregon,M,College,,0,,,,,,,2194.668123,62.0,0,623.525433,Personal Auto,Four-Door Car
SR71812,California,F,High School or Below,,0,,,,,,,6473.32562,88.0,0,468.492761,Personal Auto,Four-Door Car
CA29908,Oregon,M,High School or Below,,65903,,,,,,,18522.29433,66.0,0,316.8,Personal Auto,Four-Door Car
OB98149,Washington,F,College,,11417,,,,,,,4700.007467,63.0,0,302.4,Personal Auto,Two-Door Car
FX30915,Arizona,F,High School or Below,,0,,,,,,,21295.51371,96.0,0,677.616967,Corporate Auto,Two-Door Car
OC39051,California,M,College,,0,,,,,,,6158.846901,67.0,2,321.6,Personal Auto,Four-Door Car
LW80918,Oregon,M,Doctor,,69704,,,,,,,8653.562027,72.0,0,89.921281,Personal Auto,Two-Door Car
EC94366,Oregon,M,Doctor,,20101,,,,,,,3776.320768,96.0,0,291.536748,Corporate Auto,Four-Door Car
PI92163,Nevada,M,Bachelor,,24383,,,,,,,4897.041423,69.0,2,331.2,Corporate Auto,Four-Door Car
LZ68649,Washington,M,Bachelor,,22139,,,,,,,14947.9173,100.0,0,480.0,Personal Auto,SUV
IB39821,Arizona,M,Bachelor,,88708,,,,,,,9011.129467,112.0,0,499.663591,Personal Auto,Sports Car
WI75766,Arizona,F,High School or Below,,11828,,,,,,,10083.48688,90.0,0,571.479602,Personal Auto,Four-Door Car
DR27120,Washington,F,Bachelor,,0,,,,,,,2938.728161,80.0,1,384.0,Corporate Auto,Two-Door Car
UQ67668,Nevada,M,High School or Below,,73168,,,,,,,5639.941974,70.0,0,425.800112,Personal Auto,Four-Door Car
PR64751,Nevada,M,Bachelor,,0,,,,,,,2606.045519,71.0,0,409.459488,Corporate Auto,Two-Door Car
CL79250,Nevada,M,Bachelor,,0,,,,,,,52811.49112,182.0,0,873.6,Corporate Auto,Luxury Car
ZR72236,Nevada,M,Master,,76646,,,,,,,5226.286197,65.0,0,263.844471,Personal Auto,Two-Door Car
SG52649,Washington,M,High School or Below,,19683,,,,,,,8382.630118,117.0,1,561.6,Corporate Auto,Sports Car
SG96896,Oregon,M,High School or Below,,0,,,,,,,14703.13246,71.0,1,819.576016,Personal Auto,Four-Door Car
QJ50723,Oregon,F,Master,,0,,,,,,,18948.34795,124.0,0,595.2,Personal Auto,SUV
NU64028,Nevada,M,Bachelor,,35693,,,,,,,12265.60041,103.0,0,494.4,Personal Auto,Sports Car
PM63319,Washington,F,College,,0,,,,,,,4529.976333,65.0,0,438.369382,Personal Auto,Four-Door Car
